"Scaffold"	"Start"	"End"	"Prop_TEs"
"Ca_s8__6"	18900001	19000000	0.09375
"Ca_s8__6"	19000001	19100000	0.0757
"Ca_s8__6"	19100001	19200000	0.08101
"Ca_s8__6"	19200001	19300000	0.12806
"Ca_s8__6"	19300001	19400000	0.10663
"Ca_s8__6"	19400001	19500000	0.09003
"Ca_s8__6"	19500001	19600000	0.1034
"Ca_s8__6"	19600001	19700000	0.13398
"Ca_s8__6"	19700001	19800000	0.13274
"Ca_s8__6"	19800001	19900000	0.1413
"Ca_s8__6"	19900001	20000000	0.0813
"Ca_s8__6"	20000001	20100000	0.09138
"Ca_s8__6"	20100001	20200000	0.10037
"Ca_s8__6"	20200001	20300000	0.09553
"Ca_s8__6"	20300001	20400000	0.08898
"Ca_s8__6"	20400001	20500000	0.14529
"Ca_s8__6"	20500001	20600000	0.13609
"Ca_s8__6"	20600001	20700000	0.11097
"Ca_s8__6"	20700001	20800000	0.15095
"Ca_s8__6"	20800001	20900000	0.15996
"Ca_s8__6"	20900001	21000000	0.09315
"Ca_s8__6"	21000001	21100000	0.07433
"Ca_s8__6"	21100001	21200000	0.11188
"Ca_s8__6"	21200001	21300000	0.1417
"Ca_s8__6"	21300001	21400000	0.09676
"Ca_s8__6"	21400001	21500000	0.1384
"Ca_s8__6"	21500001	21600000	0.06159
"Ca_s8__6"	21600001	21700000	0.0918
"Ca_s8__6"	21700001	21800000	0.13018
"Ca_s8__6"	21800001	21900000	0.09386
"Ca_s8__6"	21900001	22000000	0.16105
"Ca_s8__6"	22000001	22100000	0.10791
"Ca_s8__6"	22100001	22200000	0.04468
"Ca_s8__6"	22200001	22300000	0.07346
"Ca_s8__6"	22300001	22400000	0.06833
"Ca_s8__6"	22400001	22500000	0.07207
"Ca_s8__6"	22500001	22600000	0.15124
"Ca_s8__6"	22600001	22700000	0.06659
"Ca_s8__6"	22700001	22800000	0.09828
"Ca_s8__6"	22800001	22900000	0.06826
"Ca_s8__6"	22900001	23000000	0.06745
"Ca_s8__6"	23000001	23100000	0.12609
"Ca_s8__6"	23100001	23200000	0.09907
"Ca_s8__6"	23200001	23300000	0.05316
"Ca_s8__6"	23300001	23400000	0.1054
"Ca_s8__6"	23400001	23500000	0.13384
"Ca_s8__6"	23500001	23600000	0.11667
"Ca_s8__6"	23600001	23700000	0.10421
"Ca_s8__6"	23700001	23800000	0.11072
"Ca_s8__6"	23800001	23900000	0.1524
"Ca_s8__6"	23900001	24000000	0.10238
"Ca_s8__6"	24000001	24100000	0.07109
"Ca_s8__6"	24100001	24200000	0.14921
"Ca_s8__6"	24200001	24300000	0.12168
"Ca_s8__6"	24300001	24400000	0.09084
"Ca_s8__6"	24400001	24500000	0.17818
"Ca_s8__6"	24500001	24600000	0.1077
"Ca_s8__6"	24600001	24700000	0.08621
"Ca_s8__6"	24700001	24800000	0.06413
"Ca_s8__6"	24800001	24900000	0.10209
"Ca_s8__6"	24900001	25000000	0.12576
"Ca_s8__6"	25000001	25100000	0.10346
"Ca_s8__6"	25100001	25200000	0.11145
"Ca_s8__6"	25200001	25300000	0.12585
"Ca_s8__6"	25300001	25400000	0.1096
"Ca_s8__6"	25400001	25500000	0.11848
"Ca_s8__6"	25500001	25600000	0.08709
"Ca_s8__6"	25600001	25700000	0.09232
"Ca_s8__6"	25700001	25800000	0.11107
"Ca_s8__6"	25800001	25900000	0.11167
"Ca_s8__6"	25900001	26000000	0.15293
"Ca_s8__6"	26000001	26100000	0.12757
"Ca_s8__6"	26100001	26200000	0.10314
"Ca_s8__6"	26200001	26300000	0.11526
"Ca_s8__6"	26300001	26400000	0.15882
"Ca_s8__6"	26400001	26500000	0.11182
"Ca_s8__6"	26500001	26600000	0.05045
"Ca_s8__6"	26600001	26700000	0.08128
"Ca_s8__6"	26700001	26800000	0.1562
"Ca_s8__6"	26800001	26900000	0.19983
"Ca_s8__6"	26900001	27000000	0.13484
"Ca_s8__6"	27000001	27100000	0.11214
"Ca_s8__6"	27100001	27200000	0.15384
"Ca_s8__6"	27200001	27300000	0.08316
"Ca_s8__6"	27300001	27400000	0.05714
"Ca_s8__6"	27400001	27500000	0.08554
"Ca_s8__6"	27500001	27600000	0.06456
"Ca_s8__6"	27600001	27700000	0.11869
"Ca_s8__6"	27700001	27800000	0.087
"Ca_s8__6"	27800001	27900000	0.06968
"Ca_s8__6"	27900001	28000000	0.08883
"Ca_s8__6"	28000001	28100000	0.09598
"Ca_s8__6"	28100001	28200000	0.07489
"Ca_s8__6"	28200001	28300000	0.0515
"Ca_s8__6"	28300001	28400000	0.07564
"Ca_s8__6"	28400001	28500000	0.12142
"Ca_s8__6"	28500001	28600000	0.09625
"Ca_s8__6"	28600001	28700000	0.0805
"Ca_s8__6"	28700001	28800000	0.1517
"Ca_s8__6"	28800001	28900000	0.14361
"Ca_s8__6"	28900001	29000000	0.19342
"Ca_s8__6"	29000001	29100000	0.13978
"Ca_s8__6"	29100001	29200000	0.21638
"Ca_s8__6"	29200001	29300000	0.12514
"Ca_s8__6"	29300001	29400000	0.15838
"Ca_s8__6"	29400001	29500000	0.13612
"Ca_s8__6"	29500001	29600000	0.11088
"Ca_s8__6"	29600001	29700000	0.09104
"Ca_s8__6"	29700001	29800000	0.1219
"Ca_s8__6"	29800001	29900000	0.15057
"Ca_s8__6"	29900001	30000000	0.10174
"Ca_s8__6"	30000001	30100000	0.10822
"Ca_s8__6"	30100001	30200000	0.07196
"Ca_s8__6"	30200001	30300000	0.09654
"Ca_s8__6"	30300001	30400000	0.08979
"Ca_s8__6"	30400001	30500000	0.09883
"Ca_s8__6"	30500001	30600000	0.17954
"Ca_s8__6"	30600001	30700000	0.08639
"Ca_s8__6"	30700001	30800000	0.07348
"Ca_s8__6"	30800001	30900000	0.07429
"Ca_s8__6"	30900001	31000000	0.13798
"Ca_s8__6"	31000001	31100000	0.19446
"Ca_s8__6"	31100001	31200000	0.14762
"Ca_s8__6"	31200001	31300000	0.17423
"Ca_s8__6"	31300001	31400000	0.15919
"Ca_s8__6"	31400001	31500000	0.14501
"Ca_s8__6"	31500001	31600000	0.13017
"Ca_s8__6"	31600001	31700000	0.16821
"Ca_s8__6"	31700001	31800000	0.13713
"Ca_s8__6"	31800001	31900000	0.16631
"Ca_s8__6"	31900001	32000000	0.18985
"Ca_s8__6"	32000001	32100000	0.14604
"Ca_s8__6"	32100001	32200000	0.20132
"Ca_s8__6"	32200001	32300000	0.18902
"Ca_s8__6"	32300001	32400000	0.1597
"Ca_s8__6"	32400001	32500000	0.19778
"Ca_s8__6"	32500001	32600000	0.18353
"Ca_s8__6"	32600001	32700000	0.17538
"Ca_s8__6"	32700001	32800000	0.15983
"Ca_s8__6"	32800001	32900000	0.11865
"Ca_s8__6"	32900001	33000000	0.10488
"Ca_s8__6"	33000001	33100000	0.17275
"Ca_s8__6"	33100001	33200000	0.12684
"Ca_s8__6"	33200001	33300000	0.13589
"Ca_s8__6"	33300001	33400000	0.10764
"Ca_s8__6"	33400001	33500000	0.14816
"Ca_s8__6"	33500001	33600000	0.15564
"Ca_s8__6"	33600001	33700000	0.06444
"Ca_s8__6"	33700001	33800000	0.09082
"Ca_s8__6"	33800001	33900000	0.18734
"Ca_s8__6"	33900001	34000000	0.13128
"Ca_s8__6"	34000001	34100000	0.06252
"Ca_s8__6"	34100001	34200000	0.08095
"Ca_s8__6"	34200001	34300000	0.12286
"Ca_s8__6"	34300001	34400000	0.10721
"Ca_s8__6"	34400001	34500000	0.21245
"Ca_s8__6"	34500001	34600000	0.14833
"Ca_s8__6"	34600001	34700000	0.17283
"Ca_s8__6"	34700001	34800000	0.15348
"Ca_s8__6"	34800001	34900000	0.17487
"Ca_s8__6"	34900001	35000000	0.14913
"Ca_s8__6"	35000001	35100000	0.1859
"Ca_s8__6"	35100001	35200000	0.2464
"Ca_s8__6"	35200001	35300000	0.16316
"Ca_s8__6"	35300001	35400000	0.1426
"Ca_s8__6"	35400001	35500000	0.14947
"Ca_s8__6"	35500001	35600000	0.07727
"Ca_s8__6"	35600001	35700000	0.10868
"Ca_s8__6"	35700001	35800000	0.10439
"Ca_s8__6"	35800001	35900000	0.10745
"Ca_s8__6"	35900001	36000000	0.15718
"Ca_s8__6"	36000001	36100000	0.26651
"Ca_s8__6"	36100001	36200000	0.19478
"Ca_s8__6"	36200001	36300000	0.15736
"Ca_s8__6"	36300001	36400000	0.15421
"Ca_s8__6"	36400001	36500000	0.22847
"Ca_s8__6"	36500001	36600000	0.24894
"Ca_s8__6"	36600001	36700000	0.25654
"Ca_s8__6"	36700001	36800000	0.22345
"Ca_s8__6"	36800001	36900000	0.27369
"Ca_s8__6"	36900001	37000000	0.26095
"Ca_s8__6"	37000001	37100000	0.26721
"Ca_s8__6"	37100001	37200000	0.3378
"Ca_s8__6"	37200001	37300000	0.28509
"Ca_s8__6"	37300001	37400000	0.24758
"Ca_s8__6"	37400001	37500000	0.35265
"Ca_s8__6"	37500001	37600000	0.3532
"Ca_s8__6"	37600001	37700000	0.39324
"Ca_s8__6"	37700001	37800000	0.39672
"Ca_s8__6"	37800001	37900000	0.32964
"Ca_s8__6"	37900001	38000000	0.30503
"Ca_s8__6"	38000001	38100000	0.32029
"Ca_s8__6"	38100001	38200000	0.19606
"Ca_s8__6"	38200001	38300000	0.20803
"Ca_s8__6"	38300001	38400000	0.28274
"Ca_s8__6"	38400001	38500000	0.33046
"Ca_s8__6"	38500001	38600000	0.30523
"Ca_s8__6"	38600001	38700000	0.30702
"Ca_s8__6"	38700001	38800000	0.3708
"Ca_s8__6"	38800001	38900000	0.39846
"Ca_s8__6"	38900001	39000000	0.38404
"Ca_s8__6"	39000001	39100000	0.19359
"Ca_s8__6"	39100001	39200000	0.269
"Ca_s8__6"	39200001	39300000	0.49042
"Ca_s8__6"	39300001	39400000	0.54628
"Ca_s8__6"	39400001	39500000	0.54683
"Ca_s8__6"	39500001	39600000	0.56583
"Ca_s8__6"	39600001	39700000	0.55628
"Ca_s8__6"	39700001	39800000	0.58073
"Ca_s8__6"	39800001	39900000	0.46814
"Ca_s8__6"	39900001	40000000	0.46506
"Ca_s8__6"	40000001	40100000	0.43996
"Ca_s8__6"	40100001	40200000	0.38166
"Ca_s8__6"	40200001	40300000	0.36116
"Ca_s8__6"	40300001	40400000	0.32461
"Ca_s8__6"	40400001	40500000	0.2622
"Ca_s8__6"	40500001	40600000	0.20561
"Ca_s8__6"	40600001	40700000	0.19894
"Ca_s8__6"	40700001	40800000	0.19098
"Ca_s8__6"	40800001	40900000	0.25318
"Ca_s8__6"	40900001	41000000	0.08304
"Ca_s8__6"	41000001	41100000	0.24258
"Ca_s8__6"	41100001	41200000	0.27374
"Ca_s8__6"	41200001	41300000	0.43504
"Ca_s8__6"	41300001	41400000	0.57769
"Ca_s8__6"	41400001	41500000	0.50383
"Ca_s8__6"	41500001	41600000	0.56679
"Ca_s8__6"	41600001	41700000	0.54443
"Ca_s8__6"	41700001	41800000	0.57012
"Ca_s8__6"	41800001	41900000	0.39686
"Ca_s8__6"	41900001	42000000	0.42116
"Ca_s8__6"	42000001	42100000	0.50622
"Ca_s8__6"	42100001	42200000	0.53187
"Ca_s8__6"	42200001	42300000	0.50708
"Ca_s8__6"	42300001	42400000	0.46434
"Ca_s8__6"	42400001	42500000	0.30723
"Ca_s8__6"	42500001	42600000	0.20574
"Ca_s8__6"	42600001	42700000	0.20197
"Ca_s8__6"	42700001	42800000	0.33822
"Ca_s8__6"	42800001	42900000	0.40804
"Ca_s8__6"	42900001	43000000	0.35949
"Ca_s8__6"	43000001	43100000	0.41194
"Ca_s8__6"	43100001	43200000	0.35328
"Ca_s8__6"	43200001	43300000	0.43347
"Ca_s8__6"	43300001	43400000	0.39294
"Ca_s8__6"	43400001	43500000	0.36283
"Ca_s8__6"	43500001	43600000	0.3875
"Ca_s8__6"	43600001	43700000	0.47225
"Ca_s8__6"	43700001	43800000	0.37687
"Ca_s8__6"	43800001	43900000	0.3069
"Ca_s8__6"	43900001	44000000	0.31821
"Ca_s8__6"	44000001	44100000	0.3616
"Ca_s8__6"	44100001	44200000	0.35889
"Ca_s8__6"	44200001	44300000	0.32111
"Ca_s8__6"	44300001	44400000	0.43932
"Ca_s8__6"	44400001	44500000	0.46258
"Ca_s8__6"	44500001	44600000	0.47979
"Ca_s8__6"	44600001	44700000	0.5899
"Ca_s8__6"	44700001	44800000	0.61668
"Ca_s8__6"	44800001	44900000	0.60584
"Ca_s8__6"	44900001	45000000	0.67891
"Ca_s8__6"	45000001	45100000	0.53605
"Ca_s8__6"	45100001	45200000	0.52248
"Ca_s8__6"	45200001	45300000	0.52488
"Ca_s8__6"	45300001	45400000	0.53454
"Ca_s8__6"	45400001	45500000	0.38733
"Ca_s8__6"	45500001	45600000	0.45115
"Ca_s8__6"	45600001	45700000	0.56423
"Ca_s8__6"	45700001	45800000	0.5774
"Ca_s8__6"	45800001	45900000	0.55247
"Ca_s8__6"	45900001	46000000	0.5488
"Ca_s8__6"	46000001	46100000	0.5507
"Ca_s8__6"	46100001	46200000	0.5024
"Ca_s8__6"	46200001	46300000	0.51559
"Ca_s8__6"	46300001	46400000	0.39243
"Ca_s8__6"	46400001	46500000	0.34536
"Ca_s8__6"	46500001	46600000	0.30636
"Ca_s8__6"	46600001	46700000	0.14828
"Ca_s8__6"	46700001	46800000	0.1248
"Ca_s8__6"	46800001	46900000	0.16147
"Ca_s8__6"	46900001	47000000	0.23966
"Ca_s8__6"	47000001	47100000	0.20271
"Ca_s8__6"	47100001	47200000	0.24369
"Ca_s8__6"	47200001	47300000	0.21995
"Ca_s8__6"	47300001	47400000	0.13038
"Ca_s8__6"	47400001	47500000	0.12095
"Ca_s8__6"	47500001	47600000	0.14704
"Ca_s8__6"	47600001	47700000	0.18054
"Ca_s8__6"	47700001	47800000	0.19084
"Ca_s8__6"	47800001	47900000	0.26879
"Ca_s8__6"	47900001	48000000	0.16373
"Ca_s8__6"	48000001	48100000	0.16171
"Ca_s8__6"	48100001	48200000	0.14674
"Ca_s8__6"	48200001	48300000	0.1819
"Ca_s8__6"	48300001	48400000	0.14193
"Ca_s8__6"	48400001	48500000	0.28632
"Ca_s8__6"	48500001	48600000	0.27613
"Ca_s8__6"	48600001	48700000	0.36425
"Ca_s7__7"	1	100000	0.16611
"Ca_s7__7"	100001	200000	0.55274
"Ca_s7__7"	200001	300000	0.44356
"Ca_s7__7"	300001	400000	0.65421
"Ca_s7__7"	400001	500000	0.60182
"Ca_s7__7"	500001	600000	0.5436
"Ca_s7__7"	600001	700000	0.3951
"Ca_s7__7"	700001	800000	0.59335
"Ca_s7__7"	800001	900000	0.6339
"Ca_s7__7"	900001	1000000	0.68634
"Ca_s7__7"	1000001	1100000	0.59766
"Ca_s7__7"	1100001	1200000	0.55281
"Ca_s7__7"	1200001	1300000	0.47692
"Ca_s7__7"	1300001	1400000	0.50278
"Ca_s7__7"	1400001	1500000	0.45868
"Ca_s7__7"	1500001	1600000	0.43016
"Ca_s7__7"	1600001	1700000	0.41349
"Ca_s7__7"	1700001	1800000	0.26888
"Ca_s7__7"	1800001	1900000	0.28164
"Ca_s7__7"	1900001	2000000	0.33117
"Ca_s7__7"	2000001	2100000	0.40368
"Ca_s7__7"	2100001	2200000	0.42317
"Ca_s7__7"	2200001	2300000	0.51557
"Ca_s7__7"	2300001	2400000	0.65516
"Ca_s7__7"	2400001	2500000	0.43042
"Ca_s7__7"	2500001	2600000	0.56573
"Ca_s7__7"	2600001	2700000	0.61871
"Ca_s7__7"	2700001	2800000	0.6459
"Ca_s7__7"	2800001	2900000	0.58665
"Ca_s7__7"	2900001	3000000	0.5908
"Ca_s7__7"	3000001	3100000	0.50381
"Ca_s7__7"	3100001	3200000	0.54058
"Ca_s7__7"	3200001	3300000	0.59096
"Ca_s7__7"	3300001	3400000	0.63133
"Ca_s7__7"	3400001	3500000	0.62333
"Ca_s7__7"	3500001	3600000	0.59982
"Ca_s7__7"	3600001	3700000	0.60189
"Ca_s7__7"	3700001	3800000	0.61182
"Ca_s7__7"	3800001	3900000	0.52351
"Ca_s7__7"	3900001	4000000	0.57457
"Ca_s7__7"	4000001	4100000	0.47061
"Ca_s7__7"	4100001	4200000	0.40028
"Ca_s7__7"	4200001	4300000	0.38077
"Ca_s7__7"	4300001	4400000	0.24682
"Ca_s7__7"	4400001	4500000	0.173
"Ca_s7__7"	4500001	4600000	0.21152
"Ca_s7__7"	4600001	4700000	0.19373
"Ca_s7__7"	4700001	4800000	0.12303
"Ca_s7__7"	4800001	4900000	0.07768
"Ca_s7__7"	4900001	5000000	0.14293
"Ca_s7__7"	5000001	5100000	0.15048
"Ca_s7__7"	5100001	5200000	0.20834
"Ca_s7__7"	5200001	5300000	0.1972
"Ca_s7__7"	5300001	5400000	0.28559
"Ca_s7__7"	5400001	5500000	0.4152
"Ca_s7__7"	5500001	5600000	0.23612
"Ca_s7__7"	5600001	5700000	0.28241
"Ca_s7__7"	5700001	5800000	0.2871
"Ca_s7__7"	5800001	5900000	0.10817
"Ca_s7__7"	5900001	6000000	0.21709
"Ca_s7__7"	6000001	6100000	0.13833
"Ca_s7__7"	6100001	6200000	0.14365
"Ca_s7__7"	6200001	6300000	0.13373
"Ca_s7__7"	6300001	6400000	0.36158
"Ca_s7__7"	6400001	6500000	0.3774
"Ca_s7__7"	6500001	6600000	0.32296
"Ca_s7__7"	6600001	6700000	0.28272
"Ca_s7__7"	6700001	6800000	0.23271
"Ca_s7__7"	6800001	6900000	0.24686
"Ca_s7__7"	6900001	7000000	0.17589
"Ca_s7__7"	7000001	7100000	0.20766
"Ca_s7__7"	7100001	7200000	0.20842
"Ca_s7__7"	7200001	7300000	0.22474
"Ca_s7__7"	7300001	7400000	0.12944
"Ca_s7__7"	7400001	7500000	0.17876
"Ca_s7__7"	7500001	7600000	0.22061
"Ca_s7__7"	7600001	7700000	0.20912
"Ca_s7__7"	7700001	7800000	0.32858
"Ca_s7__7"	7800001	7900000	0.27744
"Ca_s7__7"	7900001	8000000	0.35372
"Ca_s7__7"	8000001	8100000	0.34475
"Ca_s7__7"	8100001	8200000	0.26492
"Ca_s7__7"	8200001	8300000	0.34807
"Ca_s7__7"	8300001	8400000	0.38838
"Ca_s7__7"	8400001	8500000	0.31321
"Ca_s7__7"	8500001	8600000	0.31139
"Ca_s7__7"	8600001	8700000	0.36931
"Ca_s7__7"	8700001	8800000	0.38194
"Ca_s7__7"	8800001	8900000	0.3135
"Ca_s7__7"	8900001	9000000	0.33619
"Ca_s7__7"	9000001	9100000	0.30648
"Ca_s7__7"	9100001	9200000	0.38761
"Ca_s7__7"	9200001	9300000	0.36744
"Ca_s7__7"	9300001	9400000	0.29826
"Ca_s7__7"	9400001	9500000	0.24349
"Ca_s7__7"	9500001	9600000	0.23509
"Ca_s7__7"	9600001	9700000	0.25502
"Ca_s7__7"	9700001	9800000	0.15344
"Ca_s7__7"	9800001	9900000	0.16193
"Ca_s7__7"	9900001	10000000	0.19659
"Ca_s7__7"	10000001	10100000	0.22733
"Ca_s7__7"	10100001	10200000	0.20713
"Ca_s7__7"	10200001	10300000	0.29829
"Ca_s7__7"	10300001	10400000	0.23089
"Ca_s7__7"	10400001	10500000	0.18881
"Ca_s7__7"	10500001	10600000	0.12149
"Ca_s7__7"	10600001	10700000	0.22448
"Ca_s7__7"	10700001	10800000	0.24206
"Ca_s7__7"	10800001	10900000	0.33629
"Ca_s7__7"	10900001	11000000	0.37214
"Ca_s7__7"	11000001	11100000	0.31266
"Ca_s7__7"	11100001	11200000	0.3923
"Ca_s7__7"	11200001	11300000	0.41391
"Ca_s7__7"	11300001	11400000	0.35772
"Ca_s7__7"	11400001	11500000	0.41906
"Ca_s7__7"	11500001	11600000	0.41491
"Ca_s7__7"	11600001	11700000	0.43114
"Ca_s7__7"	11700001	11800000	0.43655
"Ca_s7__7"	11800001	11900000	0.41481
"Ca_s7__7"	11900001	12000000	0.37131
"Ca_s7__7"	12000001	12100000	0.39266
"Ca_s7__7"	12100001	12200000	0.34437
"Ca_s7__7"	12200001	12300000	0.33261
"Ca_s7__7"	12300001	12400000	0.26675
"Ca_s7__7"	12400001	12500000	0.23007
"Ca_s7__7"	12500001	12600000	0.10576
"Ca_s7__7"	12600001	12700000	0.14176
"Ca_s7__7"	12700001	12800000	0.18122
"Ca_s7__7"	12800001	12900000	0.20193
"Ca_s7__7"	12900001	13000000	0.1428
"Ca_s7__7"	13000001	13100000	0.10142
"Ca_s7__7"	13100001	13200000	0.21999
"Ca_s7__7"	13200001	13300000	0.20747
"Ca_s7__7"	13300001	13400000	0.19074
"Ca_s7__7"	13400001	13500000	0.15112
"Ca_s7__7"	13500001	13600000	0.11995
"Ca_s7__7"	13600001	13700000	0.17574
"Ca_s7__7"	13700001	13800000	0.10643
"Ca_s7__7"	13800001	13900000	0.11122
"Ca_s7__7"	13900001	14000000	0.11087
"Ca_s7__7"	14000001	14100000	0.12951
"Ca_s7__7"	14100001	14200000	0.15491
"Ca_s7__7"	14200001	14300000	0.16943
"Ca_s7__7"	14300001	14400000	0.0973
"Ca_s7__7"	14400001	14500000	0.16152
"Ca_s7__7"	14500001	14600000	0.15119
"Ca_s7__7"	14600001	14700000	0.1984
"Ca_s7__7"	14700001	14800000	0.14588
"Ca_s7__7"	14800001	14900000	0.14225
"Ca_s7__7"	14900001	15000000	0.08074
"Ca_s7__7"	15000001	15100000	0.08473
"Ca_s7__7"	15100001	15200000	0.11453
"Ca_s7__7"	15200001	15300000	0.10393
"Ca_s7__7"	15300001	15400000	0.17399
"Ca_s7__7"	15400001	15500000	0.1202
"Ca_s7__7"	15500001	15600000	0.15387
"Ca_s7__7"	15600001	15700000	0.151
"Ca_s7__7"	15700001	15800000	0.139
"Ca_s7__7"	15800001	15900000	0.16642
"Ca_s7__7"	15900001	16000000	0.14607
"Ca_s7__7"	16000001	16100000	0.15682
"Ca_s7__7"	16100001	16200000	0.18555
"Ca_s7__7"	16200001	16300000	0.07816
"Ca_s7__7"	16300001	16400000	0.1606
"Ca_s7__7"	16400001	16500000	0.10986
"Ca_s7__7"	16500001	16600000	0.14921
"Ca_s7__7"	16600001	16700000	0.11526
"Ca_s7__7"	16700001	16800000	0.15609
"Ca_s7__7"	16800001	16900000	0.11566
"Ca_s7__7"	16900001	17000000	0.14304
"Ca_s7__7"	17000001	17100000	0.05861
"Ca_s7__7"	17100001	17200000	0.15159
"Ca_s7__7"	17200001	17300000	0.08917
"Ca_s7__7"	17300001	17400000	0.09082
"Ca_s7__7"	17400001	17500000	0.14983
"Ca_s7__7"	17500001	17600000	0.14373
"Ca_s7__7"	17600001	17700000	0.0678
"Ca_s7__7"	17700001	17800000	0.15326
"Ca_s7__7"	17800001	17900000	0.0893
"Ca_s7__7"	17900001	18000000	0.11944
"Ca_s7__7"	18000001	18100000	0.07086
"Ca_s7__7"	18100001	18200000	0.1087
"Ca_s7__7"	18200001	18300000	0.06268
"Ca_s7__7"	18300001	18400000	0.10405
"Ca_s7__7"	18400001	18500000	0.12976
"Ca_s7__7"	18500001	18600000	0.03254
"Ca_s7__7"	18600001	18700000	0.05003
"Ca_s7__7"	18700001	18800000	0.10527
"Ca_s7__7"	18800001	18900000	0.13776
"Ca_s7__7"	18900001	19000000	0.07389
"Ca_s7__7"	19000001	19100000	0.06737
"Ca_s7__7"	19100001	19200000	0.04819
"Ca_s7__7"	19200001	19300000	0.10387
"Ca_s7__7"	19300001	19400000	0.11071
"Ca_s7__7"	19400001	19500000	0.12012
"Ca_s7__7"	19500001	19600000	0.13816
"Ca_s7__7"	19600001	19700000	0.13162
"Ca_s7__7"	19700001	19800000	0.16767
"Ca_s7__7"	19800001	19900000	0.18867
"Ca_s7__7"	19900001	20000000	0.13879
"Ca_s7__7"	20000001	20100000	0.10145
"Ca_s7__7"	20100001	20200000	0.13674
"Ca_s7__7"	20200001	20300000	0.13835
"Ca_s7__7"	20300001	20400000	0.07887
"Ca_s7__7"	20400001	20500000	0.0989
"Ca_s7__7"	20500001	20600000	0.16273
"Ca_s7__7"	20600001	20700000	0.1335
"Ca_s7__7"	20700001	20800000	0.07946
"Ca_s7__7"	20800001	20900000	0.11353
"Ca_s7__7"	20900001	21000000	0.05667
"Ca_s7__7"	21000001	21100000	0.1179
"Ca_s7__7"	21100001	21200000	0.09823
"Ca_s7__7"	21200001	21300000	0.17376
"Ca_s7__7"	21300001	21400000	0.09749
"Ca_s7__7"	21400001	21500000	0.10095
"Ca_s7__7"	21500001	21600000	0.16634
"Ca_s7__7"	21600001	21700000	0.14579
"Ca_s7__7"	21700001	21800000	0.06191
"Ca_s7__7"	21800001	21900000	0.06166
"Ca_s7__7"	21900001	22000000	0.0464
"Ca_s7__7"	22000001	22100000	0.02483
"Ca_s7__7"	22100001	22200000	0.11023
"Ca_s7__7"	22200001	22300000	0.09487
"Ca_s7__7"	22300001	22400000	0.07616
"Ca_s7__7"	22400001	22500000	0.07943
"Ca_s7__7"	22500001	22600000	0.05911
"Ca_s7__7"	22600001	22700000	0.12191
"Ca_s7__7"	22700001	22800000	0.12544
"Ca_s7__7"	22800001	22900000	0.1021
"Ca_s7__7"	22900001	23000000	0.14923
"Ca_s7__7"	23000001	23100000	0.05394
"Ca_s7__7"	23100001	23200000	0.06702
"Ca_s7__7"	23200001	23300000	0.10332
"Ca_s7__7"	23300001	23400000	0.08274
"Ca_s7__7"	23400001	23500000	0.0832
"Ca_s7__7"	23500001	23600000	0.08044
"Ca_s7__7"	23600001	23700000	0.08784
"Ca_s7__7"	23700001	23800000	0.12187
"Ca_s7__7"	23800001	23900000	0.14024
"Ca_s7__7"	23900001	24000000	0.08688
"Ca_s7__7"	24000001	24100000	0.11556
"Ca_s7__7"	24100001	24200000	0.11665
"Ca_s7__7"	24200001	24300000	0.03481
"Ca_s7__7"	24300001	24400000	0.07334
"Ca_s7__7"	24400001	24500000	0.16177
"Ca_s7__7"	24500001	24600000	0.08939
"Ca_s7__7"	24600001	24700000	0.10177
"Ca_s7__7"	24700001	24800000	0.04473
"Ca_s7__7"	24800001	24900000	0.13057
"Ca_s7__7"	24900001	25000000	0.11743
"Ca_s7__7"	25000001	25100000	0.11542
"Ca_s7__7"	25100001	25200000	0.07032
"Ca_s7__7"	25200001	25300000	0.09359
"Ca_s7__7"	25300001	25400000	0.12155
"Ca_s7__7"	25400001	25500000	0.1074
"Ca_s7__7"	25500001	25600000	0.09381
"Ca_s7__7"	25600001	25700000	0.11016
"Ca_s7__7"	25700001	25800000	0.11929
"Ca_s7__7"	25800001	25900000	0.08487
"Ca_s7__7"	25900001	26000000	0.12415
"Ca_s7__7"	26000001	26100000	0.19236
"Ca_s7__7"	26100001	26200000	0.1508
"Ca_s7__7"	26200001	26300000	0.16411
"Ca_s7__7"	26300001	26400000	0.17974
"Ca_s7__7"	26400001	26500000	0.12475
"Ca_s7__7"	26500001	26600000	0.13661
"Ca_s7__7"	26600001	26700000	0.10323
"Ca_s7__7"	26700001	26800000	0.10529
"Ca_s7__7"	26800001	26900000	0.07418
"Ca_s7__7"	26900001	27000000	0.13931
"Ca_s7__7"	27000001	27100000	0.1832
"Ca_s7__7"	27100001	27200000	0.12021
"Ca_s7__7"	27200001	27300000	0.09265
"Ca_s7__7"	27300001	27400000	0.13994
"Ca_s7__7"	27400001	27500000	0.14785
"Ca_s7__7"	27500001	27600000	0.12977
"Ca_s7__7"	27600001	27700000	0.08893
"Ca_s7__7"	27700001	27800000	0.0806
"Ca_s7__7"	27800001	27900000	0.10331
"Ca_s7__7"	27900001	28000000	0.12882
"Ca_s7__7"	28000001	28100000	0.15603
"Ca_s7__7"	28100001	28200000	0.15092
"Ca_s7__7"	28200001	28300000	0.1219
"Ca_s7__7"	28300001	28400000	0.0828
"Ca_s7__7"	28400001	28500000	0.23265
